date,datetime,hotel_address,hotel_name,nesitive_content,positive_content,posting_conts,review_title,review_url,reviewer_location,reviewer_name,stardate,tag_n1,tag_n2,tag_n3,tag_n4,tag_n5
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,,広くて清潔な部屋。出入りも自由で立地場も便利。,1件の投稿,また停まりたい！,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/1c1d85814014128b.ja.html,日本,Rumiko,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,,広い部屋に滞在したかったのでそれが叶えた。,2件の投稿,満足,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/9e640b993613a35e.ja.html,スウェーデン,Hisako,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,女性受付以外男性の無気力,洗濯機,1件の投稿,私は嫌,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/274c680ea4da525c.ja.html,日本,Hiroko,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,ベットの高さが低すぎました。,明るく清潔,1件の投稿,普通,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/b35ff15b03f71c4a.ja.html,日本,ゆか,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,料金が高め。,部屋がきれい。受付で、きちんとした説明があった。,1件の投稿,良い,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/9f9a14711a73c551.ja.html,日本,Soeka,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,ﾊﾝﾄﾞｿｰﾌﾟがなかったり、リモコンが電池切れなのか使えなかったり、ｺﾝﾛはあるけれど鍋やカトラリーが何もなかったりｳｨｰｸﾘｰﾏﾝｼｮﾝではいいと思うが1泊の時は不便な部分が出てくると思った。部屋の説明書きには書いてなかったので、記載しておいてもらいたかった。,ワンルームでベットが2台あったのでゆっくり休むことができた,4件の投稿,良い,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/a9c144c89cdba4a1.ja.html,日本,匿名,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,High season とは言え、高すぎる。 間際になって安い情報を流す、booking comのやり方は、 閉店が近づいたパン屋の安売りと同じ、、 誰もが次買うとき、ギリギリまで待とうと思う。,,1件の投稿,まあまあ,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/885ece8f06dba8e3.ja.html,日本,Kenju,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,夜の到着、しかも初めてだったので、ロッカーから鍵を受け取り、エレベーター、部屋の鍵（上下2箇所）が一々わからなかった。二度目からは逆にスムーズかも。,広くて綺麗。,4件の投稿,面白いシステム！,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/fb7912c775deb2dd.ja.html,日本,Kazuo,,,,,,
,,"〒605-0034 京都府, 京都市, 東山区中之町210-4",ホテルマテリアル,,全体的にオシャレ～。,1件の投稿,間際でいいお部屋に泊まれて満足！,https://www.booking.com/reviews/jp/hotel/material-jing-du-shi/review/ee5036ae23e9a9d7.ja.html,日本,Kazuko,,,,,,
,,"〒605-0034 京都府, 京都市, 東山区中之町210-4",ホテルマテリアル,,オシャレ,1件の投稿,最高,https://www.booking.com/reviews/jp/hotel/material-jing-du-shi/review/32ef3ac413c4da23.ja.html,日本,たかたに,,,,,,
,,"〒605-0034 京都府, 京都市, 東山区中之町210-4",ホテルマテリアル,特になし,部屋が広くて快適でした。,1件の投稿,楽しかった,https://www.booking.com/reviews/jp/hotel/material-jing-du-shi/review/aba1d3cae84a97e3.ja.html,日本,匿名,,,,,,
,,"〒605-0034 京都府, 京都市, 東山区中之町210-4",ホテルマテリアル,,オシャレな部屋で快適に過ごせました。 駅やコンビニからも近く便利でした。,1件の投稿,最高,https://www.booking.com/reviews/jp/hotel/material-jing-du-shi/review/1892e55bc8473038.ja.html,日本,匿名,,,,,,
,,"〒605-0034 京都府, 京都市, 東山区中之町210-4",ホテルマテリアル,別に何もない,清潔さを感じる,1件の投稿,最高,https://www.booking.com/reviews/jp/hotel/material-jing-du-shi/review/48309d1fb38273a9.ja.html,日本,Masayuki,,,,,,
,,"〒605-0034 京都府, 京都市, 東山区中之町210-4",ホテルマテリアル,エレベーターがほしい。,ベッドが良かった。,2件の投稿,良かった。,https://www.booking.com/reviews/jp/hotel/material-jing-du-shi/review/f806e80ca67b89b9.ja.html,日本,Shouta,,,,,,
,,"〒605-0034 京都府, 京都市, 東山区中之町210-4",ホテルマテリアル,提携の駐車場があるとよかった。 湯沸かしケトルがあるとよかった。,部屋がオシャレだった。静かでよく眠れた。,1件の投稿,お手頃でよいホテルです。,https://www.booking.com/reviews/jp/hotel/material-jing-du-shi/review/454a1c58bc0e637f.ja.html,日本,Rie,,,,,,
,,"〒605-0034 京都府, 京都市, 東山区中之町210-4",ホテルマテリアル,スタッフの対応最悪。ファミリールームにとまったけど、ファミリーには使いにく過ぎる部屋。,見た目のセンスとマットレスだけは良かった。,1件の投稿,ほぼラブホテル,https://www.booking.com/reviews/jp/hotel/material-jing-du-shi/review/8e1ef490e82a8c37.ja.html,日本,匿名,,,,,,
,,"〒605-0034 京都府, 京都市, 東山区中之町210-4",ホテルマテリアル,ポットがあって欲しかった,価格が安くなっていたのでどうなのかと思っていたけど、部屋も広くて綺麗でした,1件の投稿,良い,https://www.booking.com/reviews/jp/hotel/material-jing-du-shi/review/3e61454d4a4bc923.ja.html,日本,匿名,,,,,,
,,"〒605-0034 京都府, 京都市, 東山区中之町210-4",ホテルマテリアル,１月の滞在だったので、暖かい飲み物が飲みたかったが、湯沸かしポットが備わっていなかったため、それだけが残念だった,清潔で快適に過ごせた 過剰なサービスが無いぶん、必要なものはきちんと準備が行き届いていた,1件の投稿,ロケーションもよく、京都の繁華街にも徒歩圏内,https://www.booking.com/reviews/jp/hotel/material-jing-du-shi/review/b275614807c30856.ja.html,日本,Hironori,,,,,,
,,"〒605-0034 京都府, 京都市, 東山区中之町210-4",ホテルマテリアル,夜部屋であたたかいものを飲みたかったけど、電気ケトルは借りれると聞いたものの、マグカップのようなものはなかったので飲めず残念。電気ケトルも数に限りがあるようなので早めに借りた方がいいみたい。 でも翌朝一階のカフェでお湯はもらえたので、そこは親切で助かりました。,清潔でした！ 女子旅にはもってこい！ それぞれのベッドにコンセントがあったので、大人数で泊まっても充電出来てよかった！ 屋上が広々としていて、あそこでお酒を飲んだり星を見たり出来たら素敵だろうなぁーって思いました！,3件の投稿,屋上が素敵だった！また夏に行きたい！,https://www.booking.com/reviews/jp/hotel/material-jing-du-shi/review/7d3fa8ab9826f504.ja.html,日本,ぶー,,,,,,
,,"〒605-0034 京都府, 京都市, 東山区中之町210-4",ホテルマテリアル,ベッド側のブラインドが一番下まで下がらなかったので、外が少し気になった。,アクセスと価格、ユーティリティ 特にバスタオルが気持ち良かったです。,3件の投稿,楽しかったです。ありがとうございます。,https://www.booking.com/reviews/jp/hotel/material-jing-du-shi/review/e38f66949e29d660.ja.html,日本,功,,,,,,
,,"〒605-0034 京都府, 京都市, 東山区中之町210-4",ホテルマテリアル,洗面所の鏡に照明がなかったのと 少し小さめだったところ,到着後 ホテルのみなさんが 親切に対応してくれて とても助かりました。 予想していた以上に お洒落で素敵な部屋で ５歳の娘も大喜び。夜も静かで のんびりと過ごすことが出来ました。,1件の投稿,こういうホテル初めて,https://www.booking.com/reviews/jp/hotel/material-jing-du-shi/review/77a670e6ffd56ce6.ja.html,日本,Asami,,,,,,
,,"〒605-0034 京都府, 京都市, 東山区中之町210-4",ホテルマテリアル,,お部屋は清潔で、充電用のUSB端子が壁から出ているので、スマホの充電がとっても楽でした。朝食が美味しかったです。 地下鉄の駅からも近い割には静かで、女子旅の京都の拠点にするには最適です。,1件の投稿,最高,https://www.booking.com/reviews/jp/hotel/material-jing-du-shi/review/424d80375467e0d7.ja.html,日本,Yoko,,,,,,
,,"〒605-0034 京都府, 京都市, 東山区中之町210-4",ホテルマテリアル,遅くホテルに戻った際のドアの解錠の説明が分かりにくかった。オプションの朝食はイマイチ。,部屋がゆったりしていて、ベッドもよかった。バスとトイレが別なのもよかった。娘は、また京都に来る時は、ここがいいと言っていた。,2件の投稿,いい秘密のホテルを見つけちゃった。,https://www.booking.com/reviews/jp/hotel/material-jing-du-shi/review/fb6fb566d4c44b2b.ja.html,日本,Atsushi,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,,ホテルよりも広く、素泊まりするには快適すぎました。 冷蔵庫もホテルの小さいものと違い普通の冷蔵庫がありました。 WiFiも部屋ごとなので、ホテルの無料WiFiよりもセキュリティーを気にせず使えます。 次回京都に行くときも絶対使いたいです。,1件の投稿,最高,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/10118e0d72cc294a.ja.html,日本,匿名,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,ダブルベッド2台で4人でした。 料金からして適当だとおもいますが、せめて掛け布団が人数分欲しかったです。寝ごごちは良かったです。,10階建ての10階を案内されて、ワンルームマンションのようでとても良かったです。駅も近くアクセスも良いので連泊にとても良いと思いました。今回は一泊でした。,1件の投稿,ワンルームマンション！,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/40aa4349b843d67d.ja.html,日本,Yasuko,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,ガスコンロがあるわりには、小鍋などはありませんでした。,低価格で、とても綺麗なお部屋でした。,1件の投稿,低価格で綺麗なお部屋,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/1b33dbdb04d74120.ja.html,日本,Hiromi,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,ホテルからのお勧めで料金をアップしたにもかかわらず、こちらがリクエストしたタイプの部屋にはならなかった点が残念です。,価格面,2件の投稿,ちょっと残念,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/b3e21456d0efe384.ja.html,日本,Chikako,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,前日に予約したので 支払いについて観光中何回かメールがきました その日の午後7時までにチェックインすれば カード決済せず 現金でできるとのこと 直前割引でお安くなっていたのは良かったのですが 現金で支払いたかったため しかたがないとは思いましたが,同じビルにある管理会社で 説明を受け 支払いし鍵を受け取ります チェックアウト時は 10時前であれば いつでも ポストに入れて退出できるので簡単でした,11件の投稿,アクセスよく お部屋も綺麗,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/91c4bac0be472493.ja.html,日本,Akemi,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,無し,安いけど、普通のホテルより、清潔な感じがしました。テレビ、洗濯機、電子レンジ、ガスコンロ、浴室乾燥がありました。,2件の投稿,良かった,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/b324021c6ea25020.ja.html,日本,Gonta777,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,キッチン付きの割に グラス一つない ビジネスホテル以下で残念でした。,ロケーションとが清潔感とか満足でした。,3件の投稿,リーズナブルだったから仕方ないかな,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/769d43257734d13f.ja.html,日本,Kiyoko,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,ベッドのスプリングの状態が悪い。背中にスプリングが突き刺さる感じがした。(へたっている？) 化粧がしにくい。これは、鏡の周りに物を置くスペースが無いのが原因。 給湯機の音が気になった。また、水を出した場合にも給湯機が作動しているのか、音がした。 サッシの防音性能が低いのか、深夜の外部の工事音が気になった。,ロケーションの割に価格が安い。,1件の投稿,ふつう,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/2f2721f5e6ed153b.ja.html,日本,Takeshi,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,タンス下に埃が溜まっていて残念でした。,部屋が広く大変快適でした。,3件の投稿,総合的には満足です！,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/c6b5879f7e0d15e4.ja.html,日本,Naomi,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,トイレットペーパーがすぐなくなった。,対応の良さ。 交通の便が良い。 トイレ、お風呂が別々で使いやすく 清潔感がありました。 シャワーの水圧がよく最高でした。,2件の投稿,大満足でした。また利用させていただきます。,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/ee41b6ed72f0aab0.ja.html,アメリカ,Keiko,,,,,,
,,"〒600-8492 京都府, 京都市, 下京区月鉾町59 エリッツ四条烏丸ビルディング",エリッツ イン 四条烏丸,,チェックインが遅れても、鍵の受け渡しがスムーズだった,2件の投稿,最高,https://www.booking.com/reviews/jp/hotel/elitz-inn-shijo-karasuma/review/07569ee982c964d6.ja.html,日本,Shogo,,,,,,
,,"〒601-8472 京都府, 京都市, 南区八条坊門町5-3",Home Inn 東寺,女性特有のアメニティがあると嬉しいです。 化粧落とし、洗顔料がなかったので。,インテリアがかわいらしいお部屋で、非日常感が旅の思い出になりました。 駐車場の相談にも快く対応してくださったので大変助かりました。,1件の投稿,快適で、いいお部屋でした。,https://www.booking.com/reviews/jp/hotel/home-inn-dong-si/review/6d620415b7e9ba9d.ja.html,日本,Megumi,,,,,,
,,"〒605-0814 京都府, 京都市, 東山区大和大路松原下る1丁目薬師町235",京町家の宿 吠陀 （ヴェーダ）,,お屋さんがとてもやさしいです！^_^,2件の投稿,今度ありがとうございます。民宿を大好きです。友達に紹介します！,https://www.booking.com/reviews/jp/hotel/veada/review/dd27878bb95800db.ja.html,日本,Hoye,,,,,,
,,"〒601-8472 京都府, 京都市, 南区八条坊門町5-3",Home Inn 東寺,タバコを吸う人にとって、もう少し改善が欲しいです。雨の日、外で吸うのは辛かったです。無理かもしれませんが、屋根があると良かったです。,,1件の投稿,素晴らしかったです,https://www.booking.com/reviews/jp/hotel/home-inn-dong-si/review/41139746a69202ca.ja.html,日本,マチュ,,,,,,
,,"〒605-0814 京都府, 京都市, 東山区大和大路松原下る1丁目薬師町235",京町家の宿 吠陀 （ヴェーダ）,洗面所に混合水洗の蛇口があったけどお湯が出なかった。,自分の名前が表札として玄関にあった。,1件の投稿,何処か懐かしい宿町屋,https://www.booking.com/reviews/jp/hotel/veada/review/975369e3d1d34b37.ja.html,日本,Sanae,,,,,,
,,"〒605-0814 京都府, 京都市, 東山区大和大路松原下る1丁目薬師町235",京町家の宿 吠陀 （ヴェーダ）,風雨による戸や窓ガラスの音が就寝時に気になった。 濡れ縁が傾斜していて滑りやすい。,オーナーのおもてなしの心,1件の投稿,機会があったらまた泊まり周辺を散策したい,https://www.booking.com/reviews/jp/hotel/veada/review/236fffae0e0f2be3.ja.html,日本,匿名,,,,,,
,,"〒605-0814 京都府, 京都市, 東山区大和大路松原下る1丁目薬師町235",京町家の宿 吠陀 （ヴェーダ）,お皿が少し汚れていたり、欠けていた。,庭があったり、昔ながらの作りで、住んだことのないような家に泊まれて面白かった。 オーナーさんがすごく優しく接してくださった。,1件の投稿,最高の宿泊でした！,https://www.booking.com/reviews/jp/hotel/veada/review/0acf5f1581874c75.ja.html,日本,Atsuya,,,,,,
,,"〒605-0814 京都府, 京都市, 東山区大和大路松原下る1丁目薬師町235",京町家の宿 吠陀 （ヴェーダ）,,京都の古民家で、ホテルに泊まるよりも良い経験をすることができました。,2件の投稿,古民家体験,https://www.booking.com/reviews/jp/hotel/veada/review/8af777be496416dc.ja.html,日本,Hiroko,,,,,,
,,"〒604-0857 京都府, 京都市, 中京区夷川通室町東入巴町84",ラオン イン 烏丸 夷川,,長期滞在には便利な設備〔乾燥機付きバス等〕が揃っている 清潔さがあり居心地良好 スタッフの対応も良心的で好感が持てた,1件の投稿,もう一度京都で泊まるならココ,https://www.booking.com/reviews/jp/hotel/laon-inn-karasuma-ebisugawa/review/37de6e80d1fdf74e.ja.html,日本,Minoru,,,,,,
,,"〒604-0857 京都府, 京都市, 中京区夷川通室町東入巴町84",ラオン イン 烏丸 夷川,キッチン付きなのに調理器具が無かった。,最高ロケーション。御所に歩いて行ける。スーパーがすぐ近く。家族４人が同室に宿泊出来た。洗濯機が部屋の中にあり、お風呂で乾燥可能。とても安く泊まれた。,2件の投稿,すばらしい,https://www.booking.com/reviews/jp/hotel/laon-inn-karasuma-ebisugawa/review/54256e51c6b1ca91.ja.html,アメリカ,yic,,,,,,
,,"〒604-0857 京都府, 京都市, 中京区夷川通室町東入巴町84",ラオン イン 烏丸 夷川,,キッチン、バスルームは新しく清潔感があり、洗濯機もあって助かった。,2件の投稿,快適でゆっくり休めました,https://www.booking.com/reviews/jp/hotel/laon-inn-karasuma-ebisugawa/review/14220a7e9f9646c0.ja.html,日本,匿名,,,,,,
,,"〒604-0857 京都府, 京都市, 中京区夷川通室町東入巴町84",ラオン イン 烏丸 夷川,消臭剤を置いて欲しかった。,家の様になんでも揃っていた。,3件の投稿,とても良い,https://www.booking.com/reviews/jp/hotel/laon-inn-karasuma-ebisugawa/review/79dbce48cdd03b11.ja.html,日本,匿名,,,,,,
,,"〒604-0857 京都府, 京都市, 中京区夷川通室町東入巴町84",ラオン イン 烏丸 夷川,窓はあるが、隣家がすぐそばで外が見えないガラスになっていて、窓も少ししかあかないようになっています。ずっと部屋で過ごすのは向いていないです。あと、上の階に子供が泊まっていたのか飛び跳ねているような音がうるさかったです。(22時頃には寝たようで静かになりました),地下鉄の駅からも近く、周辺に飲食店やコンビニがありとても便利でした。お風呂は狭いけど洗い場とテレビがあって良かったです。,3件の投稿,とても良い,https://www.booking.com/reviews/jp/hotel/laon-inn-karasuma-ebisugawa/review/af3a7a37e291ee77.ja.html,日本,匿名,,,,,,
,,"〒604-0857 京都府, 京都市, 中京区夷川通室町東入巴町84",ラオン イン 烏丸 夷川,特になし。,とても清潔感があり連泊も心地よく過ごせました。,1件の投稿,リーズナブルで快適,https://www.booking.com/reviews/jp/hotel/laon-inn-karasuma-ebisugawa/review/3601c2a2382e9bc0.ja.html,日本,Mi,,,,,,
,,"〒604-0857 京都府, 京都市, 中京区夷川通室町東入巴町84",ラオン イン 烏丸 夷川,カップはあったが、スプーンがなかった。,清潔 広い 快適,5件の投稿,素晴らしい,https://www.booking.com/reviews/jp/hotel/laon-inn-karasuma-ebisugawa/review/78d22fe59161bffe.ja.html,日本,佐藤,,,,,,
,,"〒604-0857 京都府, 京都市, 中京区夷川通室町東入巴町84",ラオン イン 烏丸 夷川,大人１人と子ども２人（１２歳と１２歳）で予約したのにベッドと布団が二組しかありませんでした。。,この価格でこの設備は満足です！ 洗濯も浴室乾燥で全く問題ありません。（ただし洗剤は持参です。）,1件の投稿,満足です。,https://www.booking.com/reviews/jp/hotel/laon-inn-karasuma-ebisugawa/review/f1bd12869135e8f4.ja.html,日本,Yoshida,,,,,,
,,"〒604-0857 京都府, 京都市, 中京区夷川通室町東入巴町84",ラオン イン 烏丸 夷川,窓がありましたが、開かなかったし、すりガラスで外の景色が見えなくて残念でした。,部屋は綺麗で快適でした。洗濯機もあり助かりました。お風呂が乾燥室になっていたので、洗濯ものもすぐ乾きました。 立地条件もとても良く、観光場所にも行きやすかったです。 また、利用させていただきたいと思います。,8件の投稿,最高,https://www.booking.com/reviews/jp/hotel/laon-inn-karasuma-ebisugawa/review/f7a092f8d7e85ad3.ja.html,日本,Itsuro,,,,,,
,,"〒604-0857 京都府, 京都市, 中京区夷川通室町東入巴町84",ラオン イン 烏丸 夷川,小さくてもいいので、外がみえる窓があればよかった。あと、キッチンがあるので、皿やカトラリーも備え付けてほしかった。マグカップのみだったので。またそれが借りられるのであれば、わかりやすく表示してほしい。,立地が良い。御池からも丸太町からも近い。つまり京阪からもJRからも行きやすい。周辺の街並みもきれい。京都はライブハウスが多く、気軽に泊まれる感じが良かった。,3件の投稿,まあまあでした。悪くはない。,https://www.booking.com/reviews/jp/hotel/laon-inn-karasuma-ebisugawa/review/796ac51df2af86d1.ja.html,日本,Chemi,,,,,,
,,"〒604-0857 京都府, 京都市, 中京区夷川通室町東入巴町84",ラオン イン 烏丸 夷川,,お風呂のテレビ。 きれい。 洗濯機、風呂についてる乾燥機。 以上が よかった。,2件の投稿,快適,https://www.booking.com/reviews/jp/hotel/laon-inn-karasuma-ebisugawa/review/3e01b0ad088e44f2.ja.html,日本,くまこ,,,,,,
,,"〒604-0857 京都府, 京都市, 中京区夷川通室町東入巴町84",ラオン イン 烏丸 夷川,特に感じませんでした,駅出口から近く、ベッドも水回りもとても清潔で、ベッドも寝心地よく、快適でした！ また、ハンガーも小物干しも備え付けられており、雨の日にとても助かりました また、箱ティッシュの備え付けもとても助かりました！,5件の投稿,とにかく快適です,https://www.booking.com/reviews/jp/hotel/laon-inn-karasuma-ebisugawa/review/57da91d0f80ae26c.ja.html,日本,Aiko,,,,,,
,,"〒604-0857 京都府, 京都市, 中京区夷川通室町東入巴町84",ラオン イン 烏丸 夷川,ベッドにコロがついておりすぐに動いて困った。固定脚のベッドの方が良いと思う。7,清潔な部屋で快適に過ごせました,24件の投稿,良かったですよ,https://www.booking.com/reviews/jp/hotel/laon-inn-karasuma-ebisugawa/review/f52c5d7b20c2bc16.ja.html,日本,N,,,,,,
,,"〒604-0857 京都府, 京都市, 中京区夷川通室町東入巴町84",ラオン イン 烏丸 夷川,荷物の預かりができない点は大きなマイナス。スタッフは感じがよく対応もよかったが、夜間は不在なのも何かあったときには不便だろう。,立地、部屋の広さ。アパートメントタイプなのでレンジ、冷蔵庫、洗濯機など充実している。長期滞在に向く。,3件の投稿,良い,https://www.booking.com/reviews/jp/hotel/laon-inn-karasuma-ebisugawa/review/ce8b981530752cf9.ja.html,日本,匿名,,,,,,
,,"〒606-8383 京都府, 京都市, 左京区新先斗町147",Suminagi 新先斗町,特にない,部屋が綺麗だった,1件の投稿,最高,https://www.booking.com/reviews/jp/hotel/suminagi-shinpontocho/review/474fbb0ccf51068f.ja.html,日本,Koudai,,,,,,
,,"〒604-0857 京都府, 京都市, 中京区夷川通室町東入巴町84",ラオン イン 烏丸 夷川,なし,すごく綺麗です。観光地までにバスでとても便利です！地下鉄も近いです！完璧だと思います。今度京都に行く時が必ずこの民宿を選びます。,3件の投稿,完璧です。,https://www.booking.com/reviews/jp/hotel/laon-inn-karasuma-ebisugawa/review/5befeb8292397266.ja.html,日本,Yu,,,,,,
,,"〒606-8383 京都府, 京都市, 左京区新先斗町147",Suminagi 新先斗町,,家にいるように心地よかった！,1件の投稿,最高,https://www.booking.com/reviews/jp/hotel/suminagi-shinpontocho/review/8beb0219b8bb5d42.ja.html,日本,Akane,,,,,,
,,"〒606-8383 京都府, 京都市, 左京区新先斗町147",Suminagi 新先斗町,,オシャレで広々とした部屋で大満足です‼︎,1件の投稿,泊まって良かった^ ^,https://www.booking.com/reviews/jp/hotel/suminagi-shinpontocho/review/954df25a6fbebfed.ja.html,日本,Masaharu,,,,,,
,,"〒606-8383 京都府, 京都市, 左京区新先斗町147",Suminagi 新先斗町,ない,綺麗やった。,1件の投稿,良い,https://www.booking.com/reviews/jp/hotel/suminagi-shinpontocho/review/7a6769791587a58d.ja.html,日本,友治,,,,,,
,,"〒606-8383 京都府, 京都市, 左京区新先斗町147",Suminagi 新先斗町,寝具がほしかった,清潔で設備が整っていた,1件の投稿,快適であった,https://www.booking.com/reviews/jp/hotel/suminagi-shinpontocho/review/becc92d044f3a460.ja.html,日本,匿名,,,,,,
,,"〒606-8383 京都府, 京都市, 左京区新先斗町147",Suminagi 新先斗町,,食事がちかくにある,2件の投稿,思い出,https://www.booking.com/reviews/jp/hotel/suminagi-shinpontocho/review/6dd0f1d5e29b84b3.ja.html,日本,Fumishige,,,,,,
,,"〒606-8383 京都府, 京都市, 左京区新先斗町147",Suminagi 新先斗町,特にないですが、少し場所がわかりにくいくらいです。,お部屋もすごくモダンで、清潔でしたし、スタッフの方にもとても親切にしていたたぎ気持ちよく過ごすことができました。,1件の投稿,オススメのゲストハウス,https://www.booking.com/reviews/jp/hotel/suminagi-shinpontocho/review/364b0ab342f665ac.ja.html,日本,Erinco,,,,,,
,,"〒606-8383 京都府, 京都市, 左京区新先斗町147",Suminagi 新先斗町,,広々した部屋に 大きなベッドで、とてもゆっくり過ごせました。部屋からの眺めは あまり期待していないので、問題ないです。 初めて先斗町を歩き、珍しい街並み、美味しいものにも出会えて、とても良かったです。,1件の投稿,ナイスでした！,https://www.booking.com/reviews/jp/hotel/suminagi-shinpontocho/review/4fe9f1efe4c5e3a9.ja.html,日本,Etsuko,,,,,,
,,"〒606-8383 京都府, 京都市, 左京区新先斗町147",Suminagi 新先斗町,強いてあげれば、家族連れにはおふろの保温機能があると有難かったですが、それほど問題はありませんでした。,とにかく部屋が広く、設備はかゆいところに手が届く、行き届いたもので大変満足しています。洗濯機や食器、流し等々、家族連れにも大変助かりました。また、清潔感もあり、コストパフォーマンスも最高に良かったです。スタッフの方もとても親切でした。,1件の投稿,大満足。,https://www.booking.com/reviews/jp/hotel/suminagi-shinpontocho/review/0679d945627c3219.ja.html,日本,Yasumitsu,,,,,,
,,"〒606-8383 京都府, 京都市, 左京区新先斗町147",Suminagi 新先斗町,給湯温度の設定に最初戸惑った。(設定を通常家庭で設定する温度とはかけ離れた値にしないとぬるい点。でも説明にはちゃんと書かれていました。),充実した設備で、ゆったり過ごせた。また、いろんな所へのアクセスにも便利でした。,1件の投稿,大満足。,https://www.booking.com/reviews/jp/hotel/suminagi-shinpontocho/review/272351e44012e2f9.ja.html,日本,Mj,,,,,,
,,"〒606-8383 京都府, 京都市, 左京区新先斗町147",Suminagi 新先斗町,テーブルが無いので、物を食べるときには、TV台を兼ねた机で食べるしかありません。椅子はあるので、フォールディング式のテーブルでもあればいいなと思いました。,娘の引越しで転居先への入居までのつなぎで利用させていただきました。洗濯機があり助かりました。また電子レンジ付きのミニキッチンも良かったです。清潔、快適で、娘は「ここに住みたい」と言っておりました(笑),1件の投稿,大変満足でした,https://www.booking.com/reviews/jp/hotel/suminagi-shinpontocho/review/7dd924d6e581c0fa.ja.html,日本,Tomoko,,,,,,
,,"〒606-8383 京都府, 京都市, 左京区新先斗町147",Suminagi 新先斗町,とくにないです。,キレイです。 ベッドの寝心地もとてもよく 部屋が広く落ち着けました。 また、泊まりたいと思います。,2件の投稿,最高,https://www.booking.com/reviews/jp/hotel/suminagi-shinpontocho/review/ea1d852cb98125ea.ja.html,日本,Niki,,,,,,
