date,datetime,hotel_address,hotel_name,nesitive_content,positive_content,posting_conts,review_title,review_url,reviewer_location,reviewer_name,stardate,tag_n1,tag_n2,tag_n3,tag_n4,tag_n5
,,"〒537-0023 大阪府, 大阪市, Higashinari-ku Tamatsu 3-6-12",ナオズ ゲストハウス Ⅰ,,観光に適したロケーションで良かったです。 またベットも快適で寝やすかったです。,2件の投稿,すばらしい,https://www.booking.com/reviews/jp/hotel/nao-39-s-guesthouse-i/review/01547da280eddc4b.ja.html,日本,匿名,,,,,,
,,"〒537-0023 大阪府, 大阪市, Higashinari-ku Tamatsu 3-6-12",ナオズ ゲストハウス Ⅰ,三階のトイレもウォシュレットが欲しかった。 少しホコリが目立っていた 玄関と二階のテレビ。,ベッドの寝心地がとても良かった。,1件の投稿,自宅にいるみたいで快適だった。,https://www.booking.com/reviews/jp/hotel/nao-39-s-guesthouse-i/review/dde41f477232695d.ja.html,日本,Zr6xj,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,ベッドを移動して他のベッドと並べられると良いと思いました,朝食がおいしかったです,1件の投稿,とても良い,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/014a6fe7b76913e9.ja.html,日本,匿名,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,子供が小さいので、証明がもう少し明るかったらよかった。寝るとき用の豆電球的な役割の電気があれば良かった。足元の電気では子供の様子をを確認できない,アメニティが良かった,1件の投稿,全体的に満足です,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/4cc9b46c1b63b65e.ja.html,日本,キーママ,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,,USJにも駅にも近くて色々と楽しめました。また是非泊まりたいです。,1件の投稿,最高,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/3221834313f9b10b.ja.html,日本,Eiko,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,枕が柔らかいのが一つしかなかった,夜景がきれいで、なおスタッフの対応が良かった,1件の投稿,最高,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/1389ccf69a9f246b.ja.html,日本,Toshiki,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,エレベーターが少なく感じて使いづらかった💦 清潔ではあったがバスタブがくすんでいて、汚く感じてしまったのが残念だった！,入り口に大きなローソンがあり、飲食には困らなかった！ 客室の景色最高！！テレビでハリーポッターを、流していたのでユニバーサル気分満喫！,2件の投稿,ローソンが近くて良い,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/05d401b273b083b4.ja.html,日本,姿和,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,所狭しとベッドが並べられていてお部屋が狭いという印象でした。また添い寝の子供がベッドとベッドの隙間に落ちそうになったり挟まったりしたので何か敷いて落ちないように改善してもらえるとありがたいです。,お風呂も広くて大家族にはとても有難かったです。,1件の投稿,満足,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/01517128e143314c.ja.html,日本,Masumi,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,駐車場が12:00〜12:00まで2400円だが、それ以降は30分ごとに250円になる 五時間を過ぎたら2400円になると良いと思った,USJに近かくて、とても便利だった,2件の投稿,満足,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/4ae99b9e250df260.ja.html,日本,Ｈａｒｕｍｉ,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,お風呂のシャワーのと蛇口の高さが高い。(小さな子供だと届かないのが少し不便)お風呂の汚れが気になった。,スタッフの丁寧な接客,1件の投稿,USJから近いので過ごしやすい。,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/f4de70afd179ebf3.ja.html,日本,もしゃこ,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,トイレの排水口の匂いがNGでした。,スタッフさんの対応が親切でした。,1件の投稿,TㆍK,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/f8d9e4540a01e593.ja.html,日本,Tㆍk,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,特にないです。,部屋が清潔でした。チェックアウトも追加料金がなければ簡単に済んでスムーズです。,1件の投稿,快適に過ごせました。,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/70c3b47e73976f36.ja.html,日本,Kasumi,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,他のみなさんも書いていましたが、大浴場のお値段が少し高い為入るのに躊躇してしまいました。,ホテル、スタッフの方の対応とても満足しました^ ^ 予約の際事前に記念日である事を伝え、もし可能であれば高層階のお部屋を希望しますとリクエストさせていただきました。 当日チェックインの際は、さりげなく記念日を知ったスタッフからお声がけいただいたり、お部屋も高層階でとても広々快適なお部屋を準備してくださっていました！ さらにテーブルには手書きのメッセージカードまで準備してくださり、彼と2人で大変感動しました！！ ホテルを後にしてからも、彼とずっとあのホテル良かったねーと振り返っています♪ 直接お礼が言えなかったのが心残りですが、またUSJに行く際はこちらのホテルを利用したいなと思いました♪,2件の投稿,スタッフの方々の温かさを感じました,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/a17a4a1ee9905859.ja.html,日本,Yumi,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,,USJに行くのに利用しました。 お風呂も十分な広さ アメニティもきっちり揃っていますし、 トイレも清潔でした。 お昼ご飯はホテルのバイキングをいただきました。美味しかったです。,5件の投稿,USJに行くならいうことなしです！,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/85434260e2718205.ja.html,日本,nikonikomariko,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,トイレの水の流れが悪かったです。,朝食が美味しく私達が食べた向きはユニバーサルが見えました。展望が良かったです。,1件の投稿,楽しかった！,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/710918076d91b97e.ja.html,日本,のん,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,ダブルベットでお願いしたはずが、ツインベットだった。 忘れ物した時の対応が悪かった,景色が良かった,1件の投稿,まぁまぁ,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/e13e77511f4b1418.ja.html,日本,どーも大阪,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,特に無し,思っていたより部屋が広かった。スタバとコンビニがホテルと隣接してあり、朝食無しプランだったが問題なかった。USJまで近く、価格も良心的だった。部屋からUSJも見えた。,36件の投稿,遠方からUSJに行くのに良いホテル,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/dc55bb48f36989be.ja.html,日本,正成,,,,,,
,,"〒556-0004 大阪府, 大阪市, 浪速区 敷津 西 1-6-4",ビジュー スイーツ ゼロ,アプリの住所とメールで送ってきた住所が違ってたので 違う方に行ってしまい迷いました。 大変困りましたし騙されたのかとおもいました。 メールの説明私は日本人なので日本語の説明がほしかったです。,ベッドの寝心地が良かったです,1件の投稿,アプリの住所とメールの住所は同じにしましょう。間違います,https://www.booking.com/reviews/jp/hotel/bijou-suites-zero/review/e935d91946a548cc.ja.html,日本,Kie Takami,,,,,,
,,"〒556-0004 大阪府, 大阪市, 浪速区 敷津 西 1-6-4",ビジュー スイーツ ゼロ,フェースタオルがなかった,ベッドの寝心地は最高でした。,2件の投稿,最高でした,https://www.booking.com/reviews/jp/hotel/bijou-suites-zero/review/c95504b0707116ba.ja.html,日本,にゃ,,,,,,
,,"〒556-0004 大阪府, 大阪市, 浪速区 敷津 西 1-6-4",ビジュー スイーツ ゼロ,バスタオルがかなり使い込んである感じなのに吸水性が悪かった。 脱衣袋に髪の毛が残っていた。 冷蔵庫がベトベトしていて汚かった。 シャワーの温度が変動し過ぎて使い難かった。 夜の12時過ぎまで子供の騒ぐ声がよく聞こえててうるさかった。 和室に机と座椅子があったが、狭い部屋に２人で寝るのに邪魔だった。,お風呂に浴槽があったこと,1件の投稿,残念,https://www.booking.com/reviews/jp/hotel/bijou-suites-zero/review/1c98700b48cddff7.ja.html,日本,あみ,,,,,,
,,"〒556-0004 大阪府, 大阪市, 浪速区 敷津 西 1-6-4",ビジュー スイーツ ゼロ,カギの受け渡しー詳細が届かなかった。また、入口ドアのオートロック解除の方法も伝達されなかった。 タオルがあまりきれいでなかった。,ベッドのセッティング,8件の投稿,合宿にはいいかも。,https://www.booking.com/reviews/jp/hotel/bijou-suites-zero/review/7523bb5441b77d5b.ja.html,日本,Kazumi,,,,,,
,,"〒556-0004 大阪府, 大阪市, 浪速区 敷津 西 1-6-4",ビジュー スイーツ ゼロ,置いてある食器が汚かった。口紅の汚れとかがあった。タオルを各自で洗濯する事を伝えて欲しかった。,ベットがすごく良かった！ 内装が可愛かった。,1件の投稿,良い,https://www.booking.com/reviews/jp/hotel/bijou-suites-zero/review/4d1953c368ca5cd1.ja.html,日本,匿名,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,,チェックイン、チェックアウトが簡単 お風呂場とトイレが、独立していて良かった,1件の投稿,最高でした。,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/4452b79afcdbb23a.ja.html,日本,匿名,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,朝食が混みすぎていて結局食べられませんでした。,ハリーポッターの映画が観れた。,1件の投稿,宿泊前に問い合わせた電話対応が良かった,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/63141b0a8138ba45.ja.html,日本,Aya,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,◎部屋に１人1本ミネラルウォーターがあると嬉しいです。 ◎ホテルの駐車場が満車なので離れたら格安の駐車場までタクシー送迎してくれました。その後、ホテルに戻ってチェックイン手続きをしました。初めての利用なのでUSJまで行き方が分からず1階に降りて行きましたが、夜になって2階から繁華街を通ってUSJに行ける事が分かりました。初めて利用のゲストにはUSJまでの行き方を伝えて欲しい。,,1件の投稿,30階の有料お風呂が高額の割りにサービスがいまいち。受付の男性が笑顔もなく対応ががっかりでした。,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/77f8369aecda45e3.ja.html,日本,Miyuki,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,夫婦と中2と小3の子供で3+1ベットでした。 Booking.comの予約の際に子供達の年齢も入力してたが、サイトで予約時よりも+1ベット分の料金がチェックイン時に加算された。 予想はしていたのですが、予約時の子供達の年齢選択がホテル側と異なっているようですね。若干の不安を持って現地へ行って、予想通りの展開。上手く予約が取れていないのではとの不安分が良くなかった点。,JR駅とUSJの間にあり、歩き疲れててもすぐにホテルに入れたのは、ありがたかった。,1件の投稿,子連れには最高のロケーション,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/36e0193235adfa0c.ja.html,日本,Koji,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,,スタッフの方が親切で、要領よく動いてくださりました。 景色も綺麗でした！電子レンジもあり、助かりました！ 無料でハリーポッター、ミニオンが見れてワクワクしました👋😆🎶,1件の投稿,楽しかった！良い休日になりました！,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/002ee5d17e90d05f.ja.html,日本,きのしたべっかむ,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,特に思い当りません。,駅を降りてすぐで、USJも目の前、最高のロケーションでした。ホテルの一階にコンビニがあったり、チェックイン前・後に荷物を預かってもらえるのは、すごく便利でした。別料金ですが、３１階にあるお風呂は温泉で、とても広くて、ゆっくりとできました。湯あがりにソフトドリンクのフリーサービスはゆっくりとできてうれしかったです。ビールも一杯サービスされます。夕食は、バイキングを選択しましたが、いろいろな種類があって、どれもとてもおいしかったです。,1件の投稿,すごく満足しています。また、宿泊したいです。,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/850284ff62c65373.ja.html,日本,Taeko,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,喫煙所が遠いので各階にあればよかったです。,お風呂に洗い場があるのでゆっくり湯船に浸かれました。,1件の投稿,とてもすばらしい,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/51727597094d18c7.ja.html,日本,Yumi,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,細かいところまでは清掃が行き届いてない,USJに近くて安い,1件の投稿,コスパはいいと思う,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/da132f16cdd21207.ja.html,日本,Shinobu,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,子供がベッドから落ちないように、ベッドをつなげれるといいと思った。,部屋が広くて、お風呂もトイレと分かれていて良かった。,1件の投稿,快適,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/a11bb858527f11bb.ja.html,日本,Masato,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,部屋に入るとゴミがあったのが残念でした、あと、喫煙ブースがホテルで1つしかないのでエレベーターで降りていくのが大変でした。,景色も良いし、写真を撮るスポットも多く、ホテルを出たらすぐユニバーサルウォークとユニバーサルで便利でした。,1件の投稿,値段とホテルの質などからしたら、私は満足でした！,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/9507ceadbe5ef17e.ja.html,日本,7歳児のママ,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,,家族旅行で利用しまして。21階の部屋で景色が良かったです☺ お風呂とトイレも別だったから良かったです。,1件の投稿,ベリグ👍,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/54df6fb8d7a57dee.ja.html,日本,辺見由紀,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,部屋が乾燥していて除湿機をかけても喉がカラカラしました。,夜遅くにチェックインしたのですが、お部屋をグレードアップしてくださり眺めの良い広いお部屋に泊まることができました。USJの提携ホテルパーク関連の映画(ハリーポッターや名探偵コナン)をテレビで無料上映しており次の日にむけてワクワク感が高まりました。またチェックアウトをした次の日に香水の忘れ物がないか電話で問い合わせたのですが(結局こちらの勘違いでカバンにありました)、その時の対応もとても丁寧、親切でした。楽しい時間をありがとうございました。,1件の投稿,最高,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/941e904411d968f1.ja.html,日本,Kanako,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,32Fの天然温泉の利用が出来なかったこと。,朝食のブュッフェが良くない事を知っていたので、今回の価格なら大満足。,2件の投稿,価格に勝るサービスはないかも。逆に、ほかの基本サービスがきっちり出来ているからそう思える。,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/475e4009299e3a10.ja.html,日本,Masao,,,,,,
,,"〒556-0022 大阪府, 大阪市, 浪速区桜川 4-12-3",北川の宿 桜川,暖房がタイマーで勝手に消えてしまう,場所と値段,1件の投稿,道頓堀やUSJに行きやすく便利な場所でした,https://www.booking.com/reviews/jp/hotel/nan-bo-ying-chuan-gao-ji-lian-pai-bie-shu-bai-hua-nosu-ying-chuan/review/fa36bd4e59ed4a99.ja.html,日本,匿名,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,駐車料金が5400円もしました,早朝から、荷物を預かってもらって駐車場も利用できてよかった 宿泊に関してはとても快適でした,1件の投稿,また利用したいです,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/4a3af4c7b8254a2f.ja.html,日本,Ikki,,,,,,
,,"〒556-0022 大阪府, 大阪市, 浪速区桜川 4-12-3",北川の宿 桜川,駅から少し遠かった。しかし、私鉄、JRどちらにも行ける距離だったので便利でした。シャワーの水の量が、各階で同時利用したからか、少なかったので不便だった。,オーナーさんが優しかった。清潔かつ広く、友人と楽しく広々と利用できた。,1件の投稿,楽しかった。,https://www.booking.com/reviews/jp/hotel/nan-bo-ying-chuan-gao-ji-lian-pai-bie-shu-bai-hua-nosu-ying-chuan/review/880d7bf869d8d4d0.ja.html,日本,Yuudai,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,洗面所ほこりがたまってて2.3日のほこりじゃない いつから掃除してないのか残念,ベッドが多くて良かった,1件の投稿,⁇,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/da220ad76e37d627.ja.html,日本,Masahiro,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,夜にホテルついたため、周りにどんな店があるのかわらず、フロントの方に尋ねました。しかし、あたりまえの質問だったのか、あまり、いいかおをされず、淡々と質問した内容の説明しかされず、よくわかりませんでした。探索に出てはじめて、周りに色々あるホテルだという事がわかり、もっと早くにわかってれば、動き方が違ったのにと思うと残念です。あと、ランドリーの施設内掲示がなく、案内説明は、テレビでのインフォメーションのみで、わかりずらかったです。 展望大浴場は、2000円/1人の別料金で、高いので人数が多いと使いにくいです。,ホテルの周囲は、お店が多く、USJも駅にもすごく近いので立地的には、最高でした。 部屋も綺麗で、過ごしやすかったです。,3件の投稿,情報がなくて残念,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/b6b32b2f74dd6b2f.ja.html,日本,Furukawa,,,,,,
,,"〒556-0022 大阪府, 大阪市, 浪速区桜川 4-12-3",北川の宿 桜川,特になし,オーナーさんの対応がとても親切だった。,1件の投稿,最高！,https://www.booking.com/reviews/jp/hotel/nan-bo-ying-chuan-gao-ji-lian-pai-bie-shu-bai-hua-nosu-ying-chuan/review/7360d4611ab155f6.ja.html,日本,Kazuya,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,冷蔵庫の温度が低く、飲み物の冷えと、簡易冷凍庫が全く機能しておらず、アイスクリームを買って入れておいたが、融けていてそのまま置いて帰ってきました。掃除の方が気が付けば、改善されるかと思い、そのままにしてきました。,宿泊前に変更等で、メールで御願いした際、親切丁寧にお応え頂き、又、要望を聞き入れて頂き、お蔭で快適に過ごせました。お風呂もトイレとは別々で広々としていて給湯も早く、ストレスフリーでした。,1件の投稿,快適‼️,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/7b043f0251e40260.ja.html,日本,synsaku,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,,近く最後まで居る事が出来ました コンビニも隣だった,3件の投稿,最高,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/37bff4b0ba408c9c.ja.html,日本,Rumi,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,部屋の照明の消し方がわかりにくく、結局ルームキーを抜きました。 あと、前のお客様のアンケートがそのまま残っており、個人情報保護という点では不安になりました。,価格の割にお部屋が広く、バスとトイレも別だったのがとても良かったです。,1件の投稿,良かったです,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/b8ae1c936e2cdc16.ja.html,日本,匿名,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,一つ言えば朝食バイキングで何時が一番混むと教えていただきたかったです…,GWに行ったのにお手頃価格でお部屋もきれいでした！言うことないです！！,1件の投稿,最高,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/850512644e562bd8.ja.html,日本,Munetoki,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,お風呂の隅っこの掃除がもう少し出来ていれば良かったです。。,寝るだけだったけど、お安くて豪華なホテルに泊まれて満足しました。ホテルの人がどの人に質問しても親切でした。洗い場と浴槽が別なのは評価が高いです。,1件の投稿,満足、また来たい,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/83cae0ef8d029dc5.ja.html,日本,Ichikawa,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,客室内の浴場が少し汚かった。,ユニバから近い。 値段相応。,1件の投稿,満足,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/76a00fa9be08d87e.ja.html,日本,Mnh,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,入湯料金が高い！！宿泊者は無料にしてほしい,ユニバに近い,5件の投稿,旅,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/124e4cb2c5fd0046.ja.html,日本,匿名,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,ベッドのマットレスが硬かったです。,部屋は綺麗で景色も綺麗でした！ のびのびと一日過ごせて満足です！ 最上階の30階でとても嬉しかった,1件の投稿,最高,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/9594a77479b27725.ja.html,日本,Misa,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,空気清浄加湿器が、タバコの匂いが染みついているから使えば使うほど臭い。禁煙の人には禁煙用のを使うべき。またフィルター清掃の赤ランプがついたまま…。結局使いませんでした。100パー求めるのは無理かも知れないが今時全室空気清浄加湿器付きのホテルが当たり前の時代ですから、それに、インバウンドも多いし、万博やIRが来るまでに当たり前以上の用意必要ではないでしょうか？,良い部屋にグレードアップしてくれたのと、久々に来たのに前から宿泊してる事を忘れてはらなかったこと。,1件の投稿,予想外の満足,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/7996c3f4e725b13a.ja.html,日本,Tomoya,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,スタッフの愛想が少ない。朝食のオープンまでエレベーター前で並んだが、人数に対して狭すぎて 窮屈な思いをした。その場を見て少し早めにオープンするなど臨機応変な対応をお願いしたい。 待ってる時間はほったらかし,朝食は種類豊富でおいしかった。,1件の投稿,良い,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/98ed43fc0c3adb88.ja.html,日本,Jin,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,主婦目線だからか浴槽が少し汚れていた。（気にならない程度ですが...）,ユニバーサルに近いし、５人で泊まっても格安だったので、又大阪に遊びに来た際は宿泊したいです,1件の投稿,最高,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/477902e55ae6aa76.ja.html,日本,Katuya,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,,近い、安い、綺麗、景色も良い！ 言うことなしでした。,4件の投稿,最高,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/ecd0464af0afda3b.ja.html,日本,匿名,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,特にはないですが、カーテンに髪の毛がついてました…,当日は娘のBIRTHDAY祝いでUSJに行き宿泊しましたが、サプライズが間に合わずホテルスタッフさんに相談したところ｢cakeや花は無理だけどメッセージCARDなら…｣との返答を頂き、サプライズで部屋に用意して下さいました。内心｢CARDだけじゃ喜ばないかな…｣と思いましたが娘もビックリ‼️手書きのメッセージCARDでミニヨンの似顔絵まで手書きでした。小学生の娘も感激し今でも大切に勉強机に飾り｢またあのホテルに泊まる〜｣と言ってます。dinnerは急遽ホテルバイキングを予約しましたが、当初｢予約が多く通路側のテーブルになります｣と言われたのですが、いざ夕方に行くと真ん中の丸テーブルに案内して頂きました。ホテル側の心遣いにとても気持ちよく利用でき、USJには年パスで年に数回来るので他のホテルにも宿泊しましたがこちらのホテルはまたぜひ来たいと思いました。,1件の投稿,スタッフさんの気遣いに感激,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/1acaa0695a4a39a1.ja.html,日本,Miho,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,クチコミを見てお風呂に入りたいと思ったが、値段が高いので、家族全員で入る気になれなかった。,忘れ物をしたが、対応が丁寧で素晴らしかった,1件の投稿,良い,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/2c1dfc0b65211821.ja.html,日本,Satoko,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,窓が少し汚れていて景色が見にくかった,価格が手頃 スタッフの対応,1件の投稿,快適でした,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/de981d14ea2309dd.ja.html,日本,Ryousuke,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,洗顔も使い切りの置いといて欲しい。,温泉に何回もはいれること。 アメニティー充実してて良かった。,3件の投稿,最高,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/df155255389299ab.ja.html,日本,美香,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,,とても便利な場所にありました。 お風呂とベッドがとても綺麗で使いやすかったです。,1件の投稿,素敵なホテルでした❗,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/1a09c3e836aa2012.ja.html,日本,匿名,,,,,,
,,"〒554-0024 大阪府, 大阪市, 此花区島屋6丁目2-45",ホテル京阪 ユニバーサル・タワー,ポットを使おうと思ったけど、コンセントの位置が遠くて、場所を変えないといけなかった。 入口の回転扉で、毎回、他のお客が扉に触れて回転が止まるという… 扉に注意事項は書いてはあるし、利用客が原因ではあるものの、毎回止まったことに関しては不快な気持ちになった。,部屋に空きがあり、部屋をアップグレードしてもらえたので、広い部屋になった。景色も良かった。,1件の投稿,すばらしい,https://www.booking.com/reviews/jp/hotel/hotel-keihan-universal-tower/review/54950f23aa85f843.ja.html,日本,匿名,,,,,,
